10:15:30.902	LOCATION	user_Vozhoxaco	wall	ORIGIN(x,y,z):	-1.791035	0.06735542	0.9232234	Direction(x,y,z):	0.5532318	-0.2137874	0.805127
10:15:30.922	LOCATION	user_Vozhoxaco	Trash	ORIGIN(x,y,z):	-1.79154	0.06678317	0.9237636	Direction(x,y,z):	0.5443152	-0.2100765	0.8121508
10:15:31.240	LOCATION	user_Fomyvizha	rotation_parent	ORIGIN(x,y,z):	1.411233	0.05016695	0.9715394	Direction(x,y,z):	-0.9958584	-0.09090941	0.001232684
10:15:31.771	LOCATION	user_Vozhoxaco	rotation_parent	ORIGIN(x,y,z):	-1.705143	0.05079468	0.8717142	Direction(x,y,z):	0.9991291	-0.04155404	-0.00378561
10:15:34.976	SceneChange	Always on pressed...
10:15:52.821	SceneChange	Always on pressed...
10:15:59.027	LOCATION	user_Vozhoxaco	wall 4	ORIGIN(x,y,z):	-1.530363	0.04776809	1.051881	Direction(x,y,z):	0.4671117	-0.246186	0.8492345
10:15:59.244	LOCATION	user_Vozhoxaco	wall	ORIGIN(x,y,z):	-1.531312	0.04798254	1.053352	Direction(x,y,z):	0.4576	-0.2359652	0.8572763
10:15:59.283	LOCATION	user_Vozhoxaco	Trash	ORIGIN(x,y,z):	-1.530678	0.04806533	1.053199	Direction(x,y,z):	0.4481369	-0.227473	0.86454
10:16:00.809	LOCATION	user_Vozhoxaco	floor	ORIGIN(x,y,z):	-1.507121	0.02446236	1.053975	Direction(x,y,z):	0.6392064	-0.5864867	0.497442
10:16:00.848	LOCATION	user_Fomyvizha	wall 4	ORIGIN(x,y,z):	1.382876	0.03887088	1.029119	Direction(x,y,z):	-0.8745251	-0.4618126	0.1481049
10:16:01.284	LOCATION	user_Vozhoxaco	wall 4	ORIGIN(x,y,z):	-1.51219	0.01597617	1.049874	Direction(x,y,z):	0.5459379	-0.3592708	0.7568859
10:16:01.563	LOCATION	user_Vozhoxaco	floor	ORIGIN(x,y,z):	-1.511447	0.01547731	1.048175	Direction(x,y,z):	0.5609526	-0.4024251	0.7234544
10:16:03.602	LOCATION	user_Vozhoxaco	paper	ORIGIN(x,y,z):	-1.524107	0.01911709	1.060472	Direction(x,y,z):	0.3872943	-0.6120232	0.6895148
10:16:05.604	LOCATION	user_Fomyvizha	floor	ORIGIN(x,y,z):	1.418152	-0.003822533	1.057766	Direction(x,y,z):	-0.2390575	-0.7122618	0.6599505
10:16:05.940	LOCATION	user_Fomyvizha	plastic	ORIGIN(x,y,z):	1.44816	-0.02187638	1.048414	Direction(x,y,z):	-0.06012148	-0.7321365	0.6784995
10:16:06.116	LOCATION	user_Vozhoxaco	plastic	ORIGIN(x,y,z):	-1.513896	-0.01172096	1.017271	Direction(x,y,z):	0.2051342	-0.7049416	0.6789532
10:16:06.436	LOCATION	user_Fomyvizha	paper	ORIGIN(x,y,z):	1.436439	-0.01158095	1.041635	Direction(x,y,z):	-0.456819	-0.6165037	0.6412796
10:16:07.604	LOCATION	user_Fomyvizha	floor	ORIGIN(x,y,z):	1.414042	-0.01247961	1.029732	Direction(x,y,z):	-0.5385127	-0.5944158	0.5972218
10:16:09.265	LOCATION	user_Fomyvizha	paper	ORIGIN(x,y,z):	1.416084	-0.005352197	1.029176	Direction(x,y,z):	-0.3113473	-0.6721867	0.6717349
10:16:09.406	LOCATION	user_Fomyvizha	floor	ORIGIN(x,y,z):	1.416914	-0.006528275	1.029546	Direction(x,y,z):	-0.2713284	-0.686737	0.6743687
10:16:09.447	LOCATION	user_Fomyvizha	plastic	ORIGIN(x,y,z):	1.429566	-0.01683912	1.038593	Direction(x,y,z):	0.02776475	-0.7611775	0.647949
10:16:09.998	LOCATION	user_Fomyvizha	floor	ORIGIN(x,y,z):	1.428687	-0.02426197	1.059105	Direction(x,y,z):	-0.2217107	-0.8023715	0.5541159
10:16:10.196	LOCATION	user_Fomyvizha	paper	ORIGIN(x,y,z):	1.421822	-0.02253505	1.05917	Direction(x,y,z):	-0.327221	-0.765196	0.5544381
10:16:10.216	LOCATION	user_Fomyvizha	floor	ORIGIN(x,y,z):	1.393697	-0.01482731	1.063017	Direction(x,y,z):	-0.6278014	-0.5629564	0.5375366
10:16:10.635	LOCATION	user_Vozhoxaco	floor	ORIGIN(x,y,z):	-1.199865	-0.02802726	1.122333	Direction(x,y,z):	-0.212626	-0.8408011	0.4978389
10:16:10.750	LOCATION	user_Fomyvizha	wall 4	ORIGIN(x,y,z):	1.388738	-0.01124559	1.082387	Direction(x,y,z):	-0.6923296	-0.5299489	0.4897284
10:16:10.928	LOCATION	user_Vozhoxaco	plastic	ORIGIN(x,y,z):	-1.198699	-0.02865877	1.123193	Direction(x,y,z):	-0.2269746	-0.8320755	0.5060957
10:16:11.427	LOCATION	user_Vozhoxaco	paper	ORIGIN(x,y,z):	-1.179212	-0.02725219	1.140703	Direction(x,y,z):	0.2021046	-0.74834	0.631776
10:16:11.918	LOCATION	user_Vozhoxaco	floor	ORIGIN(x,y,z):	-1.178984	-0.02821186	1.157612	Direction(x,y,z):	0.1101848	-0.7624359	0.6376134
10:16:11.920	LOCATION	user_Vozhoxaco	plastic	ORIGIN(x,y,z):	-1.190343	-0.03662217	1.212757	Direction(x,y,z):	-0.1816859	-0.7741116	0.6064169
10:16:12.040	LOCATION	user_Fomyvizha	plastic	ORIGIN(x,y,z):	1.409436	-0.01682783	1.149122	Direction(x,y,z):	-0.1125484	-0.7827804	0.6120358
10:16:13.167	LOCATION	user_Fomyvizha	paper	ORIGIN(x,y,z):	1.352545	-0.0632267	1.413632	Direction(x,y,z):	-0.5937942	-0.7390228	0.318204
10:16:14.020	LOCATION	user_Fomyvizha	floor	ORIGIN(x,y,z):	1.284674	-0.04551646	1.336985	Direction(x,y,z):	-0.5452983	-0.6897283	0.4763661
10:16:14.217	LOCATION	user_Fomyvizha	wall 4	ORIGIN(x,y,z):	1.26458	-0.03068293	1.31075	Direction(x,y,z):	-0.6335669	-0.5566734	0.5373152
10:16:15.662	LOCATION	user_Fomyvizha	paper	ORIGIN(x,y,z):	1.222317	-0.02726177	1.211361	Direction(x,y,z):	-0.3217616	-0.7555261	0.5706573
10:16:16.217	LOCATION	user_Fomyvizha	plastic	ORIGIN(x,y,z):	1.237672	-0.05707999	1.212778	Direction(x,y,z):	0.0600591	-0.8053749	0.5897154
10:16:16.436	LOCATION	user_Fomyvizha	floor	ORIGIN(x,y,z):	1.255069	-0.06116088	1.211895	Direction(x,y,z):	0.09459217	-0.8919033	0.4422224
10:16:16.577	LOCATION	user_Fomyvizha	plastic	ORIGIN(x,y,z):	1.256584	-0.06113686	1.211791	Direction(x,y,z):	0.1007384	-0.8785242	0.4669549
10:16:17.048	LOCATION	user_Vozhoxaco	floor	ORIGIN(x,y,z):	-1.247373	0.00692812	0.8715894	Direction(x,y,z):	0.02498286	-0.6268799	0.7787153
10:16:17.091	LOCATION	user_Vozhoxaco	paper	ORIGIN(x,y,z):	-1.25233	0.005926558	0.8722849	Direction(x,y,z):	0.2677239	-0.6582854	0.7035512
10:16:17.109	LOCATION	user_Fomyvizha	floor	ORIGIN(x,y,z):	1.288609	-0.05796297	1.221785	Direction(x,y,z):	-0.08339673	-0.8595967	0.5041214
10:16:17.405	LOCATION	user_Fomyvizha	paper	ORIGIN(x,y,z):	1.263878	-0.04773998	1.220985	Direction(x,y,z):	-0.4218087	-0.7489583	0.5110174
10:16:17.429	LOCATION	user_Vozhoxaco	plastic	ORIGIN(x,y,z):	-1.252814	0.005932281	0.8714715	Direction(x,y,z):	-0.08068757	-0.6302904	0.7721551
10:16:17.900	LOCATION	user_Vozhoxaco	paper	ORIGIN(x,y,z):	-1.232486	0.007357841	0.8701133	Direction(x,y,z):	0.2466623	-0.6402171	0.7275162
10:16:18.990	LOCATION	user_Fomyvizha	floor	ORIGIN(x,y,z):	1.220877	-0.03875309	1.195867	Direction(x,y,z):	-0.4944174	-0.6908088	0.5275742
10:16:19.405	LOCATION	user_Fomyvizha	wall 4	ORIGIN(x,y,z):	1.200696	-0.01403241	1.163265	Direction(x,y,z):	-0.8899605	-0.3066661	0.3375297
10:16:21.963	LOCATION	user_Fomyvizha	plastic	ORIGIN(x,y,z):	1.219758	-0.006134813	1.151796	Direction(x,y,z):	-0.9106121	-0.3009813	0.2831888
10:16:22.238	LOCATION	user_Fomyvizha	rotation_parent	ORIGIN(x,y,z):	1.224233	0.01027702	1.164495	Direction(x,y,z):	-0.9984897	0.02752262	-0.04754841
10:16:22.832	LOCATION	user_Fomyvizha	wall 4	ORIGIN(x,y,z):	1.224447	0.00818917	1.166668	Direction(x,y,z):	-0.9116861	-0.3293787	0.2456379
10:16:23.881	LOCATION	user_Fomyvizha	plastic	ORIGIN(x,y,z):	1.28207	-0.04733791	1.262259	Direction(x,y,z):	0.07754552	-0.8154656	0.5735875
10:16:27.547	LOCATION	user_Fomyvizha	floor	ORIGIN(x,y,z):	1.338915	-0.01500216	1.003624	Direction(x,y,z):	-0.1175722	-0.6957873	0.7085596
10:16:27.626	LOCATION	user_Fomyvizha	wall 4	ORIGIN(x,y,z):	1.308046	0.00329566	1.041836	Direction(x,y,z):	-0.9140285	-0.3131806	0.2578171
10:16:28.002	LOCATION	user_Fomyvizha	plastic	ORIGIN(x,y,z):	1.314221	0.005374537	1.070893	Direction(x,y,z):	-0.9164665	-0.295189	0.2700973
10:16:28.459	LOCATION	user_Vozhoxaco	floor	ORIGIN(x,y,z):	-1.07439	-0.02264035	1.141439	Direction(x,y,z):	0.01367198	-0.7826041	0.6223696
10:16:28.539	LOCATION	user_Vozhoxaco	plastic	ORIGIN(x,y,z):	-1.194737	-0.03710524	1.194944	Direction(x,y,z):	-0.1487611	-0.7931821	0.5905356
10:16:29.111	LOCATION	user_Fomyvizha	wall 4	ORIGIN(x,y,z):	1.312788	0.005009334	1.275898	Direction(x,y,z):	-0.8021716	-0.2671944	0.5339736
10:16:29.254	LOCATION	user_Fomyvizha	plastic	ORIGIN(x,y,z):	1.392843	-0.1054347	1.473	Direction(x,y,z):	0.002508652	-0.9404565	0.3399051
10:16:30.002	LOCATION	user_Fomyvizha	paper	ORIGIN(x,y,z):	1.347798	-0.06284739	1.32726	Direction(x,y,z):	-0.5400024	-0.7063475	0.4576796
10:16:30.637	LOCATION	user_Fomyvizha	plastic	ORIGIN(x,y,z):	1.291276	-0.03533113	1.06509	Direction(x,y,z):	0.07622227	-0.7107693	0.6992833
10:16:33.311	LOCATION	user_Fomyvizha	paper	ORIGIN(x,y,z):	1.316644	-0.05544371	1.364593	Direction(x,y,z):	-0.4287724	-0.78149	0.4532414
10:16:33.411	LOCATION	user_Vozhoxaco	floor	ORIGIN(x,y,z):	-1.196107	-0.02351366	1.025295	Direction(x,y,z):	0.01670525	-0.7322883	0.6807898
10:16:33.686	LOCATION	user_Vozhoxaco	paper	ORIGIN(x,y,z):	-1.112046	-0.04496993	1.115092	Direction(x,y,z):	0.266125	-0.7653555	0.5860106
10:16:33.882	LOCATION	user_Fomyvizha	floor	ORIGIN(x,y,z):	1.098702	-0.05338661	1.221989	Direction(x,y,z):	-0.0253745	-0.8018506	0.5969855
10:16:34.419	LOCATION	user_Fomyvizha	paper	ORIGIN(x,y,z):	1.031734	-0.05426466	1.230378	Direction(x,y,z):	0.01057843	-0.7857502	0.6184536
10:16:35.595	LOCATION	user_Fomyvizha	floor	ORIGIN(x,y,z):	0.9599981	-0.08200741	1.374384	Direction(x,y,z):	0.1224255	-0.8409289	0.5271155
10:16:35.963	LOCATION	user_Fomyvizha	paper	ORIGIN(x,y,z):	0.9631981	-0.08644809	1.371559	Direction(x,y,z):	0.09646483	-0.8361511	0.5399499
10:16:36.481	LOCATION	user_Fomyvizha	floor	ORIGIN(x,y,z):	0.959266	-0.05718165	1.288209	Direction(x,y,z):	-0.3180296	-0.7374592	0.5958281
10:16:36.779	LOCATION	user_Fomyvizha	paper	ORIGIN(x,y,z):	0.9617428	-0.05572699	1.282183	Direction(x,y,z):	-0.2514688	-0.7480637	0.6141369
10:16:36.995	LOCATION	user_Fomyvizha	floor	ORIGIN(x,y,z):	0.9999616	-0.03566983	1.210601	Direction(x,y,z):	-0.3209262	-0.7391245	0.5922005
10:16:37.252	LOCATION	user_Fomyvizha	paper	ORIGIN(x,y,z):	1.01017	-0.03725307	1.203781	Direction(x,y,z):	-0.3144112	-0.8114536	0.4926342
10:16:37.292	LOCATION	user_Fomyvizha	floor	ORIGIN(x,y,z):	1.019662	-0.03766486	1.197648	Direction(x,y,z):	-0.2891919	-0.8562467	0.4280302
10:16:37.746	LOCATION	user_Fomyvizha	metal	ORIGIN(x,y,z):	1.321596	-0.02786767	1.044323	Direction(x,y,z):	0.06589937	-0.691301	-0.7195556
10:16:38.343	LOCATION	user_Vozhoxaco	floor	ORIGIN(x,y,z):	-0.7576294	-0.05080984	1.117946	Direction(x,y,z):	-0.0357371	-0.8540195	0.5190121
10:16:38.539	LOCATION	user_Vozhoxaco	glass	ORIGIN(x,y,z):	-1.076496	-0.02994796	0.7921855	Direction(x,y,z):	0.0737382	-0.8018392	-0.5929726
10:16:39.726	LOCATION	user_Vozhoxaco	floor	ORIGIN(x,y,z):	-1.226825	-0.02027562	0.9392948	Direction(x,y,z):	0.1336747	-0.7393345	-0.6599361
10:16:39.751	LOCATION	user_Vozhoxaco	metal	ORIGIN(x,y,z):	-1.282124	-0.01678611	0.9577573	Direction(x,y,z):	-0.1900843	-0.7161159	-0.6715996
10:16:40.779	LOCATION	user_Fomyvizha	glass	ORIGIN(x,y,z):	1.360573	-0.05560547	0.5952234	Direction(x,y,z):	-0.4054142	-0.8218444	-0.4002639
10:16:40.993	LOCATION	user_Vozhoxaco	floor	ORIGIN(x,y,z):	-1.416033	-0.007932187	0.9349176	Direction(x,y,z):	0.0939642	-0.8558623	-0.5085966
10:16:41.075	LOCATION	user_Fomyvizha	floor	ORIGIN(x,y,z):	1.329481	-0.06435441	0.5819772	Direction(x,y,z):	-0.1382978	-0.9290802	-0.3430506
10:16:41.236	LOCATION	user_Fomyvizha	glass	ORIGIN(x,y,z):	1.314416	-0.05471537	0.5795894	Direction(x,y,z):	-0.4033417	-0.8407679	-0.3611438
